1768,,scrape off,~을 긁어내다
1769,,document,문서
1770,,inscribe,새기다
1771,,invariably,"언제나, 예외 없이"
1772,,erasure,"지워 없앰, 삭제"
1773,,trace,흔적
1774,,illumination,"조명, 조도"
1775,,erasure,시대
1776,,persist,(없어지지 않고) 계속되다
1777,,discipline,"학문, 규율"
1778,,optical,"광학의, 시각적인"
1779,,dimension,"차원, 양상"
1780,,subsurface,지표 밑
1781,,,
1782,21강 1,tipping point,티핑 포인트 (균형을 깨뜨리는 극적인 변화의 시작점)
1783,,disaster,재난
1784,,northern,북부의
1785,,potential,잠재적인
1786,,associated with,~와 연관된
1787,,ice sheet,"빙상, 대륙 빙하"
1788,,consist of,~으로 이루어지다[구성되다]
1789,,eastern,동쪽의
1790,,the Gulf Stream,멕시코 만류
1791,,sink,가라앉다
1792,,equator,적도
1793,,freshwater,민물
1794,,melt,녹다
1795,,shut down,멈추게 하다
1796,,saltwater,바닷물
1797,,trigger,야기하다
1798,,ironic,역설적인
1799,,consequence,결과
1800,,,
1801,2,spawn,산란하다
1802,,bonanza,풍부한 것
1803,,migration,이동
1804,,salmon,연어
1805,,upstream,상류로
1806,,scheme,"체계, 계획"
1807,,transport,운반하다
1808,,obstacle,장애물
1809,,ecological,"생태적인, 생태계의"
1810,,habitat,서식지
1811,,impact,영향을 미치다
1812,,grizzly bear,회색곰
1813,,oceanic,바다의
1814,,nutrient,"영양분, 영양소"
1815,,enrich,비옥하게 하다
1816,,vegetation,"초목, 식물"
1817,,songbird,명금 (고운 소리로 우는 새)
1818,,migrate,이동하다
1819,,arch,"아치, 아치형의 구조물"
1820,,,
1821,3,ensue,뒤따르다
1822,,put paid to,~을 멸종시키다
1823,,meteor,유성
1824,,slam into,~와 충돌하다
1825,,chaos,혼란
1826,,vast,"(정도 · 강도 · 양 따위가) 엄청난, 대단한, 굉장한"
1827,,sulfuric acid,황산
1828,,acidify,산성화하다
1829,,more or less,거의
1830,,calcium carbonate,탄산칼슘
1831,,a handful of,소수의
1832,,coral,산호
1833,,nonetheless,그럼에도 불구하고
1834,,scarce,희귀한
1835,,imprint,흔적
1836,,,
1837,4,corridor,회랑 지대(주요 도로나 강을 따라 나 있는 좁고 긴 땅)
1838,,discreet,"조심스러운, 신중한"
1839,,fa?ade,정면
1840,,noise barrier,방음벽
1841,,identical,동일한
1842,,reflect,반사하다
1843,,absorb,흡수하다
1844,,determine,결정하다
1845,,aesthetic,미적인
1846,,acoustic,음향의
1847,,integrate,통합되다
1848,,backdrop,배경
1849,,whereas,~인 반면에
1850,,housing,주택
1851,,merge,(서로 구분이 안 되게) 어우러지다[융합되다]
1852,,transparent,투명한
1853,,bio-barrier,생태계 차단벽
1854,,,
1855,22강 1,conjure up,~을 생각해 내다
1856,,budge,조금 움직이다
1857,,recede,(서서히) 물러나다
1858,,invent,발명하다
1859,,natural,자연스러운
1860,,explain,설명하다
1861,,terrible,형편없는
1862,,assumption,"추정, 가정"
1863,,randomness,무작위
1864,,prefer,더 좋아하다
1865,,narrative,이야기
1866,,complicated,복잡한
1867,,remove,제거하다
1868,,boil ~ away,~을 끓여서 없애다
1869,,raw,가공하지 않은
1870,,naked,무방비 상태인
1871,,reflect upon,~을 숙고하다
1872,,rearrange,재조정하다
1873,,layperson,비전문가(pl. laypeople)
1874,,bias,편견
1875,,fallacy,오류
1876,,crash,충돌하다
1877,,,
1878,2,thermal,열의
1879,,kinetic,운동의
1880,,warm,따뜻하게 하다
1881,,in contact with,~와 접촉하는
1882,,conduction,(전기나 열의) 전도
1883,,heat conductor,열전도체
1884,,take place,"일어나다, 발생하다"
1885,,boundary,경계(선)
1886,,separate,분리하다
1887,,surface,"지표면, 표면"
1888,,slightly,약간
1889,,given,~을 고려해 보면
1890,,random,"일정치 않은, 임의의"
1891,,molecule,분자
1892,,deficit,"결손, 부족(량)"
1893,,substantial,상당한
1894,,temperature,"온도, 기온"
1895,,,
1896,3,escapade,엉뚱한 행위
1897,,polymath,박식가
1898,,martyr,목숨을 바치는 사람
1899,,shelf life,저장[보존] 기간(저장된 약 · 식품 등의 재고 유효 기간)
1900,,be credited with,~으로 인정받다
1901,,relevant to,~와 관련된
1902,,refrigeration,"냉동, 냉장, 냉각"
1903,,stuff,채우다
1904,,demonstrate,"보여 주다, 증명하다"
1905,,spontaneous,즉흥적인
1906,,experiment,실험
1907,,unsuitably,적합하지 않게
1908,,chill,(오한이 따르는) 감기
1909,,pneumonia,폐렴
1910,,thereafter,그 후에
1911,,fate,운명
1912,,,
1913,4,agroforestry,산림농업
1914,,genetic,유전적인
1915,,heritable,유전될 수 있는
1916,,species,종
1917,,evolution,진화
1918,,domesticate,"재배하다, 사육하다"
1919,,involve,"(밀접하게) 연관되다, 포함하다"
1920,,undergo,(영향 · 변화 · 조처 · 검사 따위를) 받다
1921,,estimate,추정(치)
1922,,plantation,"(목재 생산을 위한) 조림지, 농장"
1923,,novel,새로운
1924,,,
1925,23강 1,forage,(동물이) 먹이를 찾다
1926,,carnivore,육식 동물
1927,,recognize,"인식하다, 인정하다"
1928,,provide,제공하다
1929,,privacy,"남의 눈을 피함, 사생활"
1930,,charge,책임을 맡은 것[사람]
1931,,species,(생물의) 종
1932,,free from,"~에서 벗어난, ~을 면한"
1933,,peer,"응시하다, 쳐다보다"
1934,,flight distance,도주 거리
1935,,flee,"달아나다, 도망가다"
1936,,approaching,접근하고 있는
1937,,unearned,노력하지 않고 얻어진
1938,,thereby,그로 인해
1939,,deprive ~ of …,~에게서 ···을 빼앗다[박탈하다]
1940,,predominant,"주된, 지배적인"
1941,,replicate,"복제하다, 모사하다"
1942,,say,가령
1943,,chase,"추격, 추적"
1944,,distasteful,"마음에 들지 않는, 혐오스러운"
1945,,unnatural,자연스럽지 않은
1946,,means,"수단, 방법"
1947,,in captivity,"포획 상태의, 감금되어 있는"
1948,,,
1949,2,port of call,기항지
1950,,itinerary,여행 일정
1951,,pet peeve,아주 싫어하는 것
1952,,cruise,크루즈 여행; 순항하다
1953,,overnight,하룻밤 동안의
1954,,allotment,"배분, 할당"
1955,,ancient,고대의
1956,,resort,"휴양지, 행락지"
1957,,do justice to,"~을 제대로 다루다, ~을 충분히 평가하다"
1958,,disadvantage,약점
1959,,majority,대다수
1960,,Mediterranean,지중해의
1961,,,
1962,3-4,streak,연속
1963,,apparently,분명히
1964,,hit a slump,슬럼프를 겪다
1965,,in a row,연속으로
1966,,confidence,신뢰
1967,,reinforcement,"(감정 · 생각 등 심리적인) 강화, (상벌 따위에 의한) 반응 강화"
1968,,,
1969,24강 1,rasping,귀에 거슬리는
1970,,scraping,(듣기 싫은) 긁는 소리의
1971,,tone color,음색
1972,,function,기능
1973,,aesthetic,미적인
1974,,tonal,음색의
1975,,considerably,상당히
1976,,ideal,"전형, 이상; 이상적인"
1977,,firmly,확고하게
1978,,establish,설정하다
1979,,extraordinary,"엄청난, 대단한"
1980,,automatically,자동으로
1981,,advanced,상급의
1982,,criterion,기준
1983,,,
1984,2,linear perspective,선원근법
1985,,camera obscura,암상자(초창기의 카메라)
1986,,unleash,"촉발시키다, 불러일으키다"
1987,,internally,"본질적으로, 내재적으로"
1988,,drawing,소묘
1989,,depict,"표현하다, 묘사하다"
1990,,modify,"수정하다, 변경하다"
1991,,compress,"압축하다, 요약하다"
1992,,tonal,색조의
1993,,mass,질량
1994,,pictorial,"회화의, 그림의"
1995,,radical,"혁명적인, 급진적인"
1996,,evolve,"진화하다, 발전하다"
1997,,predefine,미리 정하다
1998,,take into consideration,~을 고려하다
1999,,formula,"공식, 방식"
2000,,procedure,(특히 어떤 일을 늘 · 제대로 하는) 절차[방법]
2001,,composition,(그림 · 사진의) 구도
2002,,define,윤곽(모양)을 분명히 나타내다
2003,,unforeseen,예상치 못한
2004,,side effect,"뜻하지 않은 결과, 부작용"
2005,,unintentional,의도하지 않은
2006,,,
2007,3,insulation,단열[절연] 처리
2008,,glazing,창유리
2009,,fa?ade,(건물의) 전면[정면]
2010,,on-site,"현장의, 현지의"
2011,,conservation,"보존, 관리, 유지, (에너지 등의) 절약"
2012,,conservative,"보존력이 있는, 보존성의"
2013,,envelope,"(건물) 외피, 봉투"
2014,,tightness,"기밀, (공기 · 물 등이) 새어들지 않음"
2015,,load,"부담, 부하, 하중"
2016,,availability,활용 가능성
2017,,retention,"보존, 보유, 유지"
2018,,ventilation,"자연통풍, 환기"
2019,,daylighting,자연 채광
2020,,contrast,"대조, 대비"
2021,,spatial,"공간의, 공간적인"
2022,,generosity,"넉넉함, 관대함"
2023,,expansive,"널찍한, 툭 트인, 광할한"
2024,,reliance,의존
2025,,abundant,"많은, 풍부한"
2026,,mechanical,"기계의, 기계로 작동되는"
2027,,,
2028,4,idiosyncratic,(개인에게)특유한
2029,,Francophone,프랑스어를 주 언어로 사용하는
2030,,attraction,명소
2031,,attract,끌어들이다
2032,,for whatever reason,어떤 이유로든
2033,,performer,연주자
2034,,composer,작곡가
2035,,genre,장르
2036,,fit into,~에 꼭 들어맞다
2037,,devise,고안하다
2038,,identify,"발견하다, 찾다"
2039,,appreciation,(사람 · 물건의) 가치를 알기
2040,,agenda,"(업무의) 예정표, 계획표"
2041,,a range of,"여러, 가양한"
2042,,landmark,명소
2043,,evident,명백한
2044,,in part,부분적으로
2045,,identity,정체성
2046,,grave,"묘, 무덤"
2047,,,
2048,25강 1,laboratory,실험실
2049,,archive,기록 보관소
2050,,thrilling,아주 신나는
2051,,undergraduate,"학부생의, 대학생의"
2052,,bacterial strain,세균주
2053,,uncover,"발견하다, 알게 되다"
2054,,institution,"기관, 제도"
2055,,implement,"시행하다, 실행하다"
2056,,facilitate,촉진하다
2057,,vehicle,"수단, 매체, 차량"
2058,,objective,"목표, 목적"
2059,,,
2060,2,bleak,암울한
2061,,imminent,절박한
2062,,professor,교수
2063,,sociology,사회학
2064,,slum,빈민가
2065,,case history,"신상 조사(서), 개인 기록[경력]"
2066,,conclude,결론을 내리다
2067,,doomed to,~할 수밖에 없는 운명인
2068,,neighborhood,"부근, 근처"
2069,,achieve,달성하다
2070,,extraordinary,"놀라운, 비범한"
2071,,productive,생산적인
2072,,community,공동체
2073,,determined,단단히 결심한
2074,,seemingly,외견상으로
2075,,overwhelming,"극복하기 힘든, 저항하기 힘든"
2076,,odds,"역경, 곤란"
2077,,credit,(공적을 남에게) 돌리다
2078,,potential,"잠재 능력, 잠재력"
2079,,conviction,확신
2080,,nurture,"키우다, 양육하다"
2081,,,
2082,3,Gentile,비 유대인
2083,,difference,차이
2084,,harbor,숨겨 주다
2085,,Jew,유대인
2086,,association,"관계, 연관"
2087,,similarity,"닮음, 유사성"
2088,,varied,다양한
2089,,expand,확장하다
2090,,be related to,~와 관련이 있다
2091,,decision,결정
2092,,aid,돕다
2093,,rescuer,구조자
2094,,a variety of,다양한
2095,,cause,(정치 · 사회 운동) 조직
2096,,prospective,장래의
2097,,broadly,"널리, 대체로"
2098,,charitable,자비로운
2099,,positive,긍정적인
2100,,genetically,유전적으로
2101,,spectrum,범위
2102,,,
2103,4,unilateral,일방적인
2104,,grumble,투덜거리다
2105,,mess,엉망인 상태
2106,,time frame,"시간, 기간"
2107,,attitude,태도
2108,,point of view,관점
2109,,neglect,무시하다
2110,,solution,해결책
2111,,at the risk of,~의 위험을 무릅쓰고
2112,,goodwill,호의
2113,,resistance,저항
2114,,in effect,사실상
2115,,consequence,결과
2116,,input,"의견, 조언"
2117,,,
2118,26강 1,procrastination,"미루는 버릇, 지연"
2119,,gratification,만족
2120,,bane,골칫거리
2121,,self-interest,자기 이익 추구
2122,,well-being,행복
2123,,willingly,기꺼이
2124,,put off,~을 연기하다
2125,,get to,~을 착수하다[시작하다]
2126,,knowingly,고의로
2127,,in favor of,~을 위해서
2128,,demon,악마
2129,,,
2130,2,apparel,의복
2131,,gender,성별
2132,,religiosity,독실함
2133,,commitment,헌신
2134,,stance,"입장, 태도"
2135,,society,협회
2136,,purple,자주색의
2137,,entrance,"들어가기, 입회, 입장"
2138,,spirited,"생기있는, 힘찬"
2139,,ceremonial,"의례상의, 의식의"
2140,,appreciate,가치를 인정하다
2141,,,
2142,3,impermeable,통과할[지나갈] 수 없는
2143,,immigration,이민
2144,,racial,인종의
2145,,ethnic,민족의
2146,,border,경계
2147,,envision,구상하다
2148,,engage in,"~을 하다, ~에 관여[참여]하다"
2149,,transformation,변화
2150,,visionary,선견지명의
2151,,argument,주장
2152,,urgent,"절박한, 긴급한"
2153,,competence,역량
2154,,sustainable,지속 가능한
2155,,intensified,"증가된, 증대된"
2156,,address,다루다
2157,,,
2158,4,inverse correlation,역 상관관계
2159,,proxy,"대용물, 대체품"
2160,,not one iota,전혀[조금도] 아닌
2161,,literacy,읽고 쓰는 능력
2162,,common,공통의
2163,,selection,선택
2164,,utilize,활용하다
2165,,originally,원래
2166,,track,추적하다
2167,,matter,문제; 중요하다
2168,,initially,"처음에, 시초에"
2169,,fitness,적응도
2170,,measure,"측정하다, 판단[평가]하다"
2171,,birthrate,출생률
2172,,inclusive fitness,포괄 적응도
2173,,universal,보편적인
2174,,flourish,번영하다
2175,,,
2176,27강 1,burgeon,급증하다
2177,,bureaucrat,관료
2178,,reformer,개혁가
2179,,means,"수단, 방법"
2180,,responsive,응대하는
2181,,governance,관리 방식
2182,,public administration,공공 행정
2183,,presence,존재
2184,,client,의뢰인
2185,,conduct,"수행하다, (특정한 활동을) 하다"
2186,,access,"이용하다, 접근하다"
2187,,deliver,전달하다
2188,,convenience,편의
2189,,form,서식
2190,,dramatic,극적인
2191,,e-commerce,전자상거래
2192,,advocate,옹호자
2193,,provision,제공
2194,,modernize,현대화하다
2195,,public sector,공공 부문
2196,,democratize,민주화하다
2197,,,
2198,2,align with,~에 맞추다
2199,,remain,남다
2200,,internal,내적인
2201,,value,가치
2202,,involved,관련된
2203,,end user,최종 사용자
2204,,care for,~을 돌보다
2205,,passenger,승객
2206,,destination,"목적지, 도착지"
2207,,assistant,"보조원, 조수"
2208,,entire,전체의
2209,,interact,상호작용하다
2210,,autonomous car,자율주행자동차
2211,,share,공유하다
2212,,pedestrian,보행자
2213,,vehicle,차량
2214,,combine,결합하다
2215,,be in conflict,충돌하다
2216,,,
2217,3,chronicle,연대순으로 기록하다
2218,,glamorous,화려한
2219,,advertiser,광고주
2220,,commercial,광고 방송의; 광고(방송)
2221,,reach,"(마음을)움직이다, (남의)환심을 사다"
2222,,feature,주연시키다
2223,,sponsor,후원하다
2224,,nurture,키우다
2225,,enduring,지속적인
2226,,attachment,애착
2227,,feature film,장편 영화
2228,,specifically,특별히
2229,,,
2230,4,tragectory,진행 과정
2231,,anonymous,익명의
2232,,intimate,"사적인, 친밀한"
2233,,bound to do,~할 가능성이 큰
2234,,disrupt,"지장을 주다, 방해하다"
2235,,leak,기밀 유출
2236,,target,목표로 하다
2237,,blanket,전면적인
2238,,inquiry,"조사, 취조"
2239,,connection,"관계, 연결"
2240,,to name a few,몇 가지를 예로 들자면
2241,,invasion,침해
2242,,inspire,"생겨나게 하다, 영감을 불어 넣다"
2243,,platform,플랫폼 (사용 기반이 되는 컴퓨터 시스템 · 소프트웨어)
2244,,secure,안전한
2245,,specific,특정한
2246,,digital footprint,디지털 사용 흔적
2247,,,
2248,28강 1,social presence,사회적 실재감
2249,,approach,접근방식
2250,,propose,제시하다
2251,,present,"주다, 제시하다"
2252,,appearance,모습
2253,,favorable,"호의적인, 좋은"
2254,,impression,인상
2255,,coactor,협력자
2256,,carry out,~을 수행하다
2257,,embarrassment,당혹감
2258,,lead to,~으로 이어지다
2259,,sufficient,충분한
2260,,cognitive,인지적인
2261,,interference,간겁
2262,,intensity,강도
2263,,,
2264,2,accomplish,성취하다
2265,,trail,"행적, 흔적"
2266,,regardless,개의치 않고
2267,,ultimately,궁극적으로
2268,,eventually,결국
2269,,stupid,어리석은
2270,,stretch oneself,전력을 다하다
2271,,vitality,"활력, 생명력"
2272,,,
2273,3,imbue,스며들게 하다
2274,,one of those days,그저 그런 날 중 하나
2275,,predict,예측하다
2276,,irritating,신경질 나게 하는
2277,,frustrating,좌절감을 주는
2278,,self-fulfilling,자기 충족적인
2279,,prophecy,예언
2280,,encounter,(예상 밖의) 만남
2281,,contagioius,전염성이 있는
2282,,appropriate,적절한
2283,,,
2284,4,elicit,(정보 · 반응 등을) 이끌어 내다
2285,,steer,방향을 돌리다
2286,,direction,방향
2287,,brand-new,아주 새로운
2288,,bet,(선택해야 할) 방책
2289,,defensive,방어적인
2290,,gorgeous,"멋진, 화려한"
2291,,respond,대답하다
2292,,cost a fortune,많은 돈이 들다
2293,,craftsmanship,"(훌륭한) 솜씨, 장인의 기능"
2294,,,
2295,29강 1,dressed,요리용으로 준비된
2296,,local,"(특정한) 지역의, 현지의"
2297,,regional,지방의
2298,,competition,경쟁
2299,,manufacturer,제조업자
2300,,go out of business,폐업하다
2301,,merge,합병하다
2302,,firm,회사
2303,,shipment,"운송, 수송"
2304,,all but,거의
2305,,eliminate,"없애다, 제거하다"
2306,,slaughterhouse,도축장
2307,,reduce,"줄이다, 감소시키다"
2308,,butcher,도축업자; (가축 따위를 식용으로) 도축하다
2309,,count on,~을 믿다
2310,,appreciation,진가의 인정
2311,,flavor,"맛, 풍미"
2312,,readily,"기꺼이, 쉽사리"
2313,,give up,~을 포기하다
2314,,cut,(동물에서 잘라 낸) 고깃덩어리
2315,,,
2316,2,timeless,"세월이 흘러도 변치 않는, 유행을 타지 않는"
2317,,era,시대
2318,,apply,적용하다
2319,,constrain,제한하다
2320,,convention,"관행, 관례"
2321,,liberal,자유로운
2322,,fifure,인물
2323,,qualify,자격을 얻다
2324,,financial,재정적인
2325,,leisure,한가함
2326,,aesthetic,미적인
2327,,resource,"재원, 자원"
2328,,,
2329,3,narcissist,"나르시시스트(자기 자신을 사랑하거나, 훌륭하다고 여기는 사람)"
2330,,come with the territory,일상적인 일이다
2331,,profession,직업
2332,,trait,특성
2333,,candidate,후보자
2334,,optimistic,낙관적인
2335,,in the face of,~에도 불구하고
2336,,probable,있을 것 같은
2337,,self-esteem,자아 존중감
2338,,criticism,비난
2339,,credit,"인정, 공"
2340,,aide,보좌관
2341,,assistant,보조원
2342,,representative,대표
2343,,cause,"대의명분, 조짓"
2344,,exaggerated,과장된
2345,,revolve,"돌다, 회전하다"
2346,,rationalize,합리화하다
2347,,,
2348,4,sovereign state,주권 국가
2349,,bureaucracy,관료 (체제)
2350,,oppose,반대하다
2351,,globalization,세계화
2352,,loyalty,충성심
2353,,democratic,민주적인
2354,,determine,결정하다
2355,,boardroom,이사회실
2356,,transnational,"다국적의, 초국가적인"
2357,,corporation,기업
2358,,accountable,(행위 등에 대하여) 책임이 있는
2359,,deficit,"결함, 부족"
2360,,empower,~에게 권한을 부여하다
2361,,unleash,"자유롭게 하다, 속박을 풀다"
2362,,erode,약화시키다
2363,,alienation,소외
2364,,,
2365,1,prosthesis,인공 보철물(의족 · 의안 · 의치 등)
2366,,fit,"끼우다, 맞추다"
2367,,replace,"대체하다, 대신하다"
2368,,considerable,상당한
2369,,adjust,적응하다
2370,,devastated,엄청난 충격을 받은
2371,,patch,"안대, 패치"
2372,,at a tender age,어린 나이에
2373,,minor,대수롭지 않은
2374,,comparison,비교
2375,,strike up,~을 시작하다
2376,,casual,가벼운
2377,,pirate,해적
2378,,transform,"바꾸다, 변형시키다"
2379,,outlook,"관점, 시각, 전망"
2380,,vividly,생생하게
2381,,high seas,"공해, 외양, 외해"
2382,,,
2383,2,definition,정의
2384,,refer to,~을 일컫다
2385,,text,(휴대전화로) 문자를 보내다
2386,,intake,섭취
2387,,physical,육체적
2388,,exhausted,"지친, 기진맥진한"
2389,,functioning,기능
2390,,sufficient,충분한
2391,,frame of mind,마음의 상태
2392,,,
2393,3,biomechanical,생체 역학의
2394,,promote,"고양시키다, 촉진하다"
2395,,longevity,장수
2396,,cellular,세포의
2397,,comprise,구성하다
2398,,vast,거대한
2399,,medicinal,"약용의, 약효가 있는"
2400,,be subject to,"~의 지배를 받다, ~의 대상이다"
2401,,observation,관찰
2402,,subtle,미묘한
2403,,nutritional,영양상의
2404,,dietary,"식이요법의, 음식물의"
2405,,supplement,"보충제, 추가물"
2406,,accessible,"얻기 쉬운, 활용 가능한"
2407,,enhance,향상시키다
2408,,,
2409,4,orthodoxy,정설
2410,,petri dish,페트리[세균 배양용] 접시
2411,,prominent,유명한
2412,,zoologist,동물학자
2413,,flawed,흠[결함]이 있는
2414,,epidemic,전염병
2415,,hinder,방해하다
2416,,speculate,"추측하다, 깊이 생각하다"
2417,,swallow,삼키다
2418,,deadly,치명적인
2419,,ripe,"고령의, 원숙한"
2420,,harsh,"혹독한, 가혹한"
2421,,rural,시골의
2422,,hygiene,위생 상태
2423,,peasant,소작농
2424,,villager,마을 사람
2425,,ferment,발효시키다
2426,,,
2427,test 1,application,"신청서, 지원서"
2428,,scholarship,장학금
2429,,appreciate,감사하다
2430,,outstanding,뛰어난
2431,,regret,유감이다
2432,,grant,"주다, 수여하다"
2433,,corporate,기업의
2434,,qualification,자격 조건
2435,,slot,"(연속된 것 중에서 점하는) 자리[위치], (특히 방송 프로그램 중의) 시간대"
2436,,,
2437,2,disorientingly,방향감각을 상실케 할 정도로
2438,,buoyancy,부력
2439,,invertebrate,무척추동물
2440,,uneasiness,불안감
2441,,underwater,"물속에서, 수중에서"
2442,,barely,거의 ~ 아니게[없이]
2443,,confine,"가두다, 제한하다, 감금하다"
2444,,panic,"공포, 공황"
2445,,adjust,"조절하다, 적응하다"
2446,,give a grin,씩 웃어주다
2447,,take a breath,숨을 쉬다
2448,,proceed,나아가다
2449,,,
2450,3,ponder,신중히 고려하다
2451,,distracted,정신이 산만한
2452,,relevant,"적절한, 관련된"
2453,,increasingly,점점 더
2454,,notice,주목하다
2455,,internalise,내면화하다
2456,,neglect,"무시하다, 소홀히 하다"
2457,,consul,(고대 로마의) 집정관
2458,,repetition,반복
2459,,ensure,확실히 하다
2460,,reception,"받아들임, 수용"
2461,,channel,(의사소통) 수단[매체]
2462,,redundant,반복되어서 불필요한
2463,,hesitate,"주저하다, 망설이다"
2464,,content,"취지, 요지"
2465,,intranet,구내 인터넷 통신망
2466,,stick in one's memory,~의 기억에서 잊히지 않다
2467,,,
2468,4,plate,(야구) 타석 쪽 홈베이스
2469,,foundation,"토대, 기초"
2470,,recognition,"인식, 인정"
2471,,cooperation,"협조, 협동"
2472,,enthusiastic,"열렬한, 열정적인"
2473,,Hall of Fame,명예의 전당
2474,,pitcher,(야구) 투수
2475,,dominate,지배하다
2476,,opposing,"상대 팀의, 서로 겨루는"
2477,,batter,(야구) 타자
2478,,intimidate,"겁을 주다, 위협하다"
2479,,intuitively,직관적으로
2480,,catcher,(야구) 포수
2481,,,
2482,5,concierge,(호텔의) 안내원
2483,,firm,회사
2484,,purchase,구매하다
2485,,come in contact with,~와 접촉하다
2486,,facility,시설
2487,,interaction,상호작용
2488,,to the best of one's ability,"될 수 있는 한, 힘 닿는 데까지"
2489,,ensure,보장하다
2490,,reunion,친목 모임
2491,,military veteran,퇴역 군인
2492,,separate,분리시키다
2493,,patron,"고객, 단골"
2494,,potential,"가능성, 잠재력"
2495,,conflict,갈등
2496,,,
2497,6,foremost,가장 중요한
2498,,athlete,운동선수
2499,,drum an idea into,~에 어떤 생각을 주입하다
2500,,possibility,가능성
2501,,chance,가능성
2502,,indeed,실제로
2503,,concentrate,집중하다
2504,,ensure,보장하다
2505,,enhance,향상하다
2506,,mental picture,심상
2507,,land in,~에 떨어지다
2508,,appropriate,적절한
2509,,define,정의하다
2510,,by the same token,마찬가지로
2511,,,
2512,7,lichen,"이끼, 지의류"
2513,,alga,"조류, 말"
2514,,organism,"생물, 유기체"
2515,,fungus,군류
2516,,hardy,"강인한, 내한성의"
2517,,indicator,지표
2518,,nourishment,"자양분, 영양"
2519,,crusty,껍질이 딱딱한
2520,,moderate,"중간의, 적당한"
2521,,chemical,화학 물질
2522,,old man's beard,소나무겨우살이과의 이끼
2523,,presence,"존재, 참석"
2524,,sulfur dioxide,이산화황
2525,,pollutant,오염 물질
2526,,isle,섬
2527,,point the finger,"지목하다, 비난하다"
2528,,,
2529,8,swampy,습지의
2530,,lagoon,석호
2531,,barrier reef,보초(바닷속에 길게 이어져 있는 산호초)
2532,,landmass,육지
2533,,diverse,다양한
2534,,subtropical,아열대의
2535,,low-lying,저지대에 놓인
2536,,coastline,해안선
2537,,coral,산호의
2538,,sea tide,바다의 조수
2539,,destructive,파괴적인
2540,,region,"지방, 지역"
2541,,mahogany,마호가니
2542,,biodiversity,"생물의 다양성, 생물학적 종 다양성"
2543,,ecotourism,"생태 관광, 환경 보호 지향의 관광"
2544,,,
2545,9,enrollment,등록
2546,,term,학기
2547,,ethnic,민족의
2548,,account for,~을 차지하다
2549,,,
2550,12,cordiality,친근함
2551,,behave,행동하다
2552,,perform,수행하다
2553,,assume,"생각하다, 추정하다"
2554,,encounter,마주치다
2555,,conform to,"~을 따르다, ~에 순응하다"
2556,,community,"사회, 집단"
2557,,adapt,"조정하다, 맞추다"
2558,,accordingly,그에 맞추어
2559,,perspective,"시각, 관점"
2560,,act upon,~에 영향을 미치다
2561,,intention,의도
2562,,impact,영향을 미치다
2563,,attempt to do,~하려고 시도하다
2564,,make one's acquaintance,~와 아는 사이가 되다
2565,,assumption,"추정, 가정"
2566,,initiate,시작하다
2567,,,
2568,13,haphazardly,아무렇게나
2569,,tract house,규격형 주택
2570,,site,부지
2571,,client,고객
2572,,fit,"(크기 · 모양이) 꼭 맞다, 어울리다"
2573,,import,"들여오다, 수입하다"
2574,,architect,건축가
2575,,have in mind,~을 염두에 두다
2576,,awkwardly,어색하게
2577,,slope,비탈
2578,,flat,평평한
2579,,fertile ground,(좋은 결과를 만드는) 상황
2580,,akin to,~와 유사한
2581,,tuxedo,턱시도
2582,,,
2583,14,debilitate,심신을 약화시키다
2584,,setup,배치
2585,,integrate,"포함하다, 통합하다"
2586,,compelling,설득력 있는
2587,,incorporate,"포함하다, 통합하다"
2588,,stroke,뇌졸중
2589,,humanitarian,인도적인
2590,,boost,증가시키다
2591,,sedentary,"주로 앉아서 하는, 운동을 많이 하지 않는"
2592,,mobilize,동원하다
2593,,intellectual horsepower,지적 능력
2594,,strategic,전략적인
2595,,,
2596,15,freak,매우 이상한
2597,,accessible,"쉽게 구할 수 있는, 접근할 수 있는"
2598,,construct,구성하다
2599,,scholarship,"학식, 학문, 장학금"
2600,,instantly,즉시
2601,,dedicated,헌신적인
2602,,wipe out,~을 몰살[전멸]시키다
2603,,expert,전문가(인)
2604,,conderence,학술회의
2605,,reconstruct,"복원하다, 재구성하다"
2606,,expertise,전문 지식
2607,,,
2608,16,consensus,"합의, 의견 일치"
2609,,interrogator,심문자
2610,,react,반응하다
2611,,correctly,바르게
2612,,persuasive,설득력이 있는
2613,,motivation,동기
2614,,deeply,"깊이, 매우"
2615,,shortcut,손쉬운 방법
2616,,observe,관찰하다
2617,,condition,"상황, 조건"
2618,,political,정치적인
2619,,audience,청중
2620,,enthusiastically,열광적으로
2621,,conclude,결론을 내리다
2622,,direction,방향
2623,,witness,목격하다
2624,,follow one's lead,선례를 따르다
2625,,initially,처음에
2626,,suspect,용의자
2627,,guilty,유죄의
2628,,,
2629,17,functionary,"공무원, 직원"
2630,,surplus,잉여의
2631,,Scot,스코틀랜드 사람
2632,,colony,식민지
2633,,profit,이익
2634,,imperial,제국의
2635,,campaign,군사 작전
2636,,dismissively,"경멸적으로, 오만하게"
2637,,imperialism,제국주의
2638,,capital,자본
2639,,civil war,내전
2640,,marginalize,사회적으로 무시[과소평가]하다
2641,,exclude,제외하다
2642,,,
2643,18,algal bloom,조류의 대증식
2644,,nitrate,질산염
2645,,sediment,퇴적물
2646,,nutrient,"영양분, 영양물"
